mcg,gvh,alm,mit,erl,pox,vac,nuc,localization.site
0.635969876779545,0.46680348441337755,0.46568411136590393,0.24801217344952067,1.0,0.0,0.5049414246924072,0.22358498820042938,CYT
0.5698316286208881,0.4645303869955401,0.4666426312635684,0.2799856945298156,1.0,0.0,0.5037844816504745,0.24388502371377022,CYT
0.6066075971445305,0.47406680744307594,0.47640411181359027,0.24295887633471344,0.5,0.0,0.5011123538139705,0.22914562797899612,ME2
0.5231187748590356,0.4702092028708909,0.4858536940574888,0.24660344466140746,0.5,1.0,0.4994566876161393,0.2711638145809187,ME2
0.6871200289868993,0.45161684285889603,0.45534201224090903,0.22964738885478017,0.5,0.0,0.5132581148228245,0.20115034489710187,CYT
0.5513980440736841,0.454793089700013,0.48685546348671394,0.22270727436879037,0.5,1.0,0.5297010731334194,0.23852280003051599,CYT
0.5448790007643777,0.47470503745382,0.47168539148733096,0.2556486735804341,1.0,0.0,0.49673710295303136,0.2706075070359601,ME2
0.6636486969753335,0.4561684419583573,0.475039171633626,0.24103046917813176,0.5,0.0,0.514280856857373,0.19017055515685694,CYT
0.5057246764025903,0.44709153565117066,0.496497984806949,0.23583146904474778,1.0,0.0,0.5388007220245433,0.2587336560885315,ME2
0.6952516861279758,0.43427409674075745,0.4472368365757096,0.27150066939617556,0.5,0.0,0.5008611084950125,0.20152211632619316,CYT
0.7390507904910749,0.4943008597099366,0.4232756089210623,0.26201440199070586,0.5,1.0,0.5152438652096467,0.1788930863415329,ME2
0.7012095331603951,0.4763846994191902,0.465990659646552,0.22988727584977592,0.5,0.0,0.5019370530985597,0.20263010267928225,CYT
0.5812244739116111,0.45696048037202797,0.4515370820114314,0.24847458482015092,0.5,0.0,0.48658341752500794,0.25387923204808394,ME2
0.6159407841614508,0.46967104649295166,0.47820822955313735,0.23503665805370444,0.5,0.0,0.5000969179664216,0.22572074906377504,ME2
0.6758327812584509,0.48418989353367664,0.4484228697847889,0.221387003215329,0.5,1.0,0.4894907234627972,0.21019702804641469,CYT
0.7649062347503552,0.5036658478596294,0.42224764988141966,0.24987738559218678,0.5,1.0,0.5074727191583073,0.16888086322211615,ME2
0.5772396245469827,0.4872828267857879,0.46937282860665236,0.23032979839132214,0.5,0.0,0.48820792835581484,0.2511076806772918,CYT
0.5486516243128392,0.49773207835837885,0.4783190249605679,0.2335762661212087,1.0,0.0,0.4978973582662858,0.26449686464891026,ME2
0.6875893752958866,0.4492978985297858,0.46133398878819293,0.22820825946717951,0.5,0.0,0.5007175468917258,0.20337170293573503,CYT
0.6911516399572932,0.45806061860774994,0.44026516166578716,0.2681329191840681,1.0,1.0,0.507452788655548,0.20023563956089915,CYT
0.6293181154112967,0.4783832436871513,0.47431795338282284,0.22451877014882712,1.0,0.0,0.5107159126751004,0.2177049323508191,ME2
0.6606998906770701,0.5064039084302298,0.4543642770044253,0.22014318262670063,1.0,1.0,0.5026243626483574,0.2137728497682477,ME2
0.7399580055145778,0.4396238965675785,0.4399175720887413,0.264086094574803,1.0,0.0,0.5091582977901117,0.18576559612072335,ME2
0.6219101451096345,0.4619969627539357,0.4570743005505635,0.26390218297528245,0.5,1.0,0.5019580058214804,0.22510933304696362,CYT
0.5278520067462038,0.4656192194810884,0.485602520693408,0.22816107328440655,0.5,1.0,0.4996962109116979,0.276974111682172,ME2
0.5700391890696296,0.45423566723457165,0.4999391359043708,0.2476073499938727,1.0,0.0,0.5105785902792145,0.2408535860747202,ME2
0.5933836854449324,0.47134249793070676,0.4686027462351561,0.26664692401701157,0.5,1.0,0.5099182705222115,0.23993546675497293,ME2
0.6580671827152274,0.47737834694537773,0.45629207567260033,0.2207549490568334,1.0,0.0,0.49287901394076655,0.2272963914364754,CYT
0.6797692527083838,0.4796463231287166,0.46281706550491675,0.2520349372498309,1.0,1.0,0.5138032999423942,0.2032076213056512,ME2
0.5988302701837562,0.4477382923709816,0.48303089647366715,0.2538981419154546,0.5,0.0,0.508258779979257,0.2270719985792869,ME2
0.6036337028277455,0.48051839979894373,0.44395952380057857,0.25808976093303704,1.0,0.0,0.4960704856427628,0.24074221761235554,CYT
0.7109024870744708,0.5144521119822615,0.4470438078668516,0.23524825359111134,0.5,0.0,0.507132114371437,0.19302742018484695,CYT
0.6780209736236011,0.4581664702189517,0.45991430149793405,0.2562090687218067,0.5,1.0,0.5128479236538612,0.21286939787646275,ME2
0.7617095554622219,0.47891218064500146,0.4409697700890357,0.241126594567869,0.5,0.0,0.5036712645474134,0.16930203056473098,CYT
0.4739625424815145,0.4399521163165187,0.4959634251475698,0.23462724324090334,0.5,1.0,0.5224390147738605,0.2773856750817447,CYT
0.5832452605788033,0.49852745272653204,0.4690772223564607,0.21000705491553362,0.5,0.0,0.5093654585904285,0.23390813460882404,CYT
0.6046259065467043,0.46635969826321866,0.4864548803742222,0.2222817603673315,0.5,0.0,0.5010273202527189,0.23453344548471244,CYT
0.6444167171982781,0.4662106783731218,0.4533348894711027,0.25839005777196616,1.0,0.0,0.49566786545012537,0.2251946826650948,ME2
0.6442873079256408,0.4778082538805779,0.4653403580665364,0.20855317511176066,1.0,1.0,0.49821838167864374,0.22773327173720356,CYT
0.5110273901133682,0.45193705287009445,0.47917548910685276,0.23995561483481798,0.5,0.0,0.4958539657090633,0.29216861066787136,CYT
0.6955117857414427,0.4899331363320058,0.4601179093202463,0.21632430435454264,0.5,0.0,0.48900353096413207,0.1958794173483499,ME2
0.6704812707221475,0.5145235762296932,0.41682066791628947,0.24119660199751783,0.5,0.0,0.5012132681900159,0.20339183090401347,CYT
0.7869384986160382,0.5024784121387801,0.4295749392581176,0.2445226584022887,1.0,0.0,0.5052444979682615,0.16715685044835582,CYT
0.6386452305090321,0.4827949634875,0.45654051754774905,0.2342370235590964,0.5,1.0,0.4905213816899831,0.23327467219043288,ME2
0.728576266091036,0.4832306609182907,0.445354937958411,0.22773201713327396,1.0,0.0,0.4951715451504728,0.18210068098826748,ME2
0.6811305046621889,0.4444838202794249,0.4737623289914641,0.26927049795657465,1.0,1.0,0.5300392306643893,0.18874129899936543,CYT
0.6196691096830889,0.4900048017604101,0.45034837147537654,0.276363739440859,1.0,0.0,0.5250667749917983,0.22707838053583293,CYT
0.5886664628732704,0.44458586671021905,0.4739145810707805,0.24192617818481238,1.0,0.0,0.5135036560092907,0.2268582511792962,ME2
0.5122690216626081,0.4322373256212779,0.49379248737961,0.24728582860924153,0.5,1.0,0.5202321229105282,0.2667107539624909,ME2
0.661441355209921,0.4923480695491179,0.4634091161553993,0.2612920438403048,0.5,1.0,0.5043020120636967,0.2010443967465445,CYT
0.6995682381884857,0.46084113797386334,0.4594927346396248,0.2209219694738946,1.0,1.0,0.5068761586494164,0.19679125867476893,CYT
0.5639366332582629,0.4623478040080834,0.45808613983389,0.25351990238876176,1.0,0.0,0.4933089153213895,0.2648014479792979,ME2
0.5964524011174346,0.47796459420911513,0.46688022548536245,0.2502820355688046,0.5,0.0,0.5028345648479493,0.24014745709125762,ME2
0.7152530907428846,0.4601093286553174,0.4473591775062256,0.25809504306904457,0.5,0.0,0.5091067862282334,0.1922715678515557,ME2
0.7037362927355787,0.450341652815438,0.4496267616072429,0.2643503762399151,0.5,0.0,0.5140500952097986,0.20616995364686846,CYT
0.5677145158182666,0.43192108931005013,0.4826531796124489,0.22004070968735998,0.5,0.0,0.5128928726145644,0.243986558484339,ME2
0.5266738908533378,0.4610727304109736,0.4771146360718629,0.20990070111061845,0.5,1.0,0.5063089614884944,0.2727221532854657,ME2
0.6379386729810103,0.49555961178326813,0.4338436806420195,0.26692886235869595,1.0,0.0,0.5149136066913701,0.23179794609176022,ME2
0.6707778434295402,0.45189079294650614,0.4551337071879468,0.27968415439745953,0.5,1.0,0.5191301694384058,0.20605192106578435,CYT
0.6453916645327274,0.4647380743063159,0.4624859155545576,0.25175872077209654,0.5,0.0,0.498996698906813,0.2224221078275227,ME2
0.5992704596755768,0.47356978924226795,0.4598899814364211,0.2622717530271859,0.5,0.0,0.5023095872367975,0.2459522476548872,CYT
0.4983564153910585,0.4892552253883943,0.4953715159850171,0.24307924263776154,0.5,1.0,0.4957893555244677,0.2862250142887852,ME2
0.574740309560394,0.4310009265068401,0.48269057897600315,0.23166307029324926,0.5,0.0,0.504601110943147,0.2668579619897154,CYT
0.6185826436071884,0.4818627024223498,0.45762142646738146,0.27447393309651325,1.0,0.0,0.5137001312498268,0.22393650252920294,CYT
0.6255353530647971,0.45391087007751324,0.4793730936153909,0.25216765672335967,1.0,0.0,0.5043097472996928,0.22546468643975648,CYT
0.6795111959144358,0.4553655268905955,0.47916457659001527,0.24858830933965056,0.5,0.0,0.5145281395199175,0.18993610850724785,CYT
0.5075489440800481,0.4543138023612428,0.5065292373833314,0.2176715767653339,0.5,1.0,0.5232655226446311,0.2545650288876493,ME2
0.5688943014612083,0.48129775724045176,0.4810803361791687,0.2053243297207424,1.0,1.0,0.4952796891149347,0.24429456536387179,ME2
0.7004689951280316,0.450500144213174,0.44186833535221515,0.29100130408948444,0.5,1.0,0.5204794984042315,0.1959700153916409,CYT
0.7805629654017935,0.5350173304632451,0.39140302171642993,0.2471952195870929,1.0,1.0,0.5273006007958516,0.15877064783394423,CYT
0.7463203022176012,0.4676949021363524,0.4263511674613753,0.25547887710693407,0.5,1.0,0.5105873523584041,0.18040567856463344,CYT
0.5891743567102099,0.4752970823892576,0.47117146461913484,0.2381237156740455,0.5,1.0,0.4981372088370024,0.24956489064447054,CYT
0.6334155673866849,0.4789143096032792,0.4492142502699189,0.27443588473589947,0.5,0.0,0.504823289115869,0.2161336817929551,ME2
0.6207026720304054,0.5036910833391984,0.4490287015923376,0.23963171640088948,0.5,1.0,0.4972592556134203,0.22584878929587457,CYT
0.5692489742857726,0.5225515815506032,0.44192520927240336,0.2697995070993654,0.5,1.0,0.4944585913384929,0.23861078386892928,ME2
0.5172851150797382,0.469423690154885,0.48885176957933213,0.2480316394743191,1.0,0.0,0.509650182156167,0.27676549342947193,CYT
0.5024379608823102,0.5064255966439251,0.46472307748688435,0.23329378417559762,1.0,1.0,0.48343776346924533,0.29512226957460513,CYT
0.6752705467773701,0.46368692836298364,0.4318250259007614,0.296120451247278,0.5,0.0,0.5211584347537934,0.21868549654729974,CYT
0.6220378256503905,0.4888360773679754,0.45376496998337573,0.2496062834264606,1.0,1.0,0.498564310886658,0.2283293724062787,ME2
